date,close
2018-03-28,0.864
2018-03-29,0.885
2018-03-30,0.889
2018-04-02,0.9
2018-04-03,0.9
2018-04-04,0.891
2018-04-09,0.896
2018-04-10,0.912
2018-04-11,0.905
2018-04-12,0.899
2018-04-13,0.89
2018-04-16,0.87
2018-04-17,0.871
2018-04-18,0.882
2018-04-19,0.887
2018-04-20,0.858
2018-04-23,0.867
2018-04-24,0.89
2018-04-25,0.884
2018-04-26,0.866
2018-04-27,0.878
2018-05-02,0.882
2018-05-03,0.904
2018-05-04,0.896
2018-05-07,0.907
2018-05-08,0.912
2018-05-09,0.901
2018-05-10,0.906
2018-05-11,0.896
2018-05-14,0.898
2018-05-15,0.897
2018-05-16,0.886
2018-05-17,0.878
2018-05-18,0.889
2018-05-21,0.896
2018-05-22,0.889
2018-05-23,0.879
2018-05-24,0.872
2018-05-25,0.865
2018-05-28,0.864
2018-05-29,0.848
2018-05-30,0.819
2018-05-31,0.829
2018-06-01,0.834
2018-06-04,0.831
2018-06-05,0.835
2018-06-06,0.833
2018-06-07,0.838
2018-06-08,0.819
2018-06-11,0.822
2018-06-12,0.824
2018-06-13,0.81
2018-06-14,0.814
2018-06-15,0.807
2018-06-19,0.747
2018-06-20,0.747
2018-06-21,0.722
2018-06-22,0.734
2018-06-25,0.725
2018-06-26,0.732
2018-06-27,0.727
2018-06-28,0.734
2018-06-29,0.752
2018-07-02,0.733
2018-07-03,0.744
2018-07-04,0.733
2018-07-05,0.724
2018-07-06,0.732
2018-07-09,0.744
2018-07-10,0.743
2018-07-11,0.72
2018-07-12,0.741
2018-07-13,0.739
2018-07-16,0.737
2018-07-17,0.732
2018-07-18,0.727
2018-07-19,0.724
2018-07-20,0.746
2018-07-23,0.757
2018-07-24,0.771
2018-07-25,0.764
2018-07-26,0.76
2018-07-27,0.754
2018-07-30,0.75
2018-07-31,0.752
2018-08-01,0.737
2018-08-02,0.714
2018-08-03,0.708
2018-08-06,0.701
2018-08-07,0.721
2018-08-08,0.709
2018-08-09,0.724
2018-08-10,0.724
2018-08-13,0.721
2018-08-14,0.716
2018-08-15,0.703
2018-08-16,0.711
2018-08-17,0.704
2018-08-20,0.714
2018-08-21,0.72
2018-08-22,0.716
2018-08-23,0.722
2018-08-24,0.725
2018-08-27,0.735
2018-08-28,0.732
2018-08-29,0.726
2018-08-30,0.717
2018-08-31,0.717
2018-09-03,0.717
2018-09-04,0.723
2018-09-05,0.712
2018-09-06,0.709
2018-09-07,0.711
2018-09-10,0.688
2018-09-11,0.692
2018-09-12,0.695
2018-09-13,0.704
2018-09-14,0.7
2018-09-17,0.698
2018-09-18,0.711
2018-09-19,0.716
2018-09-20,0.715
2018-09-21,0.732
2018-09-25,0.724
2018-09-26,0.726
2018-09-27,0.722
2018-09-28,0.729
2018-10-08,0.702
2018-10-09,0.7
2018-10-10,0.702
2018-10-11,0.649
2018-10-12,0.64
2018-10-15,0.631
2018-10-16,0.624
2018-10-17,0.633
2018-10-18,0.623
2018-10-19,0.641
2018-10-22,0.705
2018-10-23,0.706
2018-10-24,0.722
2018-10-25,0.75
2018-10-26,0.73
2018-10-29,0.723
2018-10-30,0.761
2018-10-31,0.752
2018-11-01,0.759
2018-11-02,0.778
2018-11-05,0.778
2018-11-06,0.771
2018-11-07,0.759
2018-11-08,0.744
2018-11-09,0.745
2018-11-12,0.759
2018-11-13,0.781
2018-11-14,0.767
2018-11-15,0.79
2018-11-16,0.81
2018-11-19,0.834
2018-11-20,0.795
2018-11-21,0.798
2018-11-22,0.789
2018-11-23,0.764
2018-11-26,0.761
2018-11-27,0.765
2018-11-28,0.785
2018-11-29,0.759
2018-11-30,0.769
2018-12-03,0.794
2018-12-04,0.798
2018-12-05,0.791
2018-12-06,0.768
2018-12-07,0.771
2018-12-10,0.76
2018-12-11,0.764
2018-12-12,0.766
2018-12-13,0.775
2018-12-14,0.752
2018-12-17,0.757
2018-12-18,0.742
2018-12-19,0.736
2018-12-20,0.743
2018-12-21,0.729
2018-12-24,0.725
2018-12-25,0.708
2018-12-26,0.703
2018-12-27,0.7
2018-12-28,0.717
2019-05-21,0.906
2019-05-22,0.896
2019-05-23,0.894
2019-05-24,0.894
2019-05-27,0.92
2019-05-28,0.916
2019-05-29,0.917
2019-05-30,0.904
2019-05-31,0.899
2019-06-03,0.899
2019-06-04,0.895
2019-06-05,0.904
2019-06-06,0.895
2019-06-10,0.883
2019-06-11,0.931
2019-06-12,0.916
2019-06-13,0.925
2019-06-14,0.906
2019-06-17,0.912
2019-06-18,0.912
2019-06-19,0.931
2019-06-20,0.988
2019-06-21,1.001
2019-06-24,0.998
2019-06-25,0.999
2019-06-26,0.978
2019-06-27,0.991
2019-06-28,0.99
2019-07-01,1.012
2019-07-02,1.002
2019-07-03,0.984
2019-07-04,0.985
2019-07-05,0.985
2019-07-08,0.958
2019-07-09,0.965
2019-07-10,0.963
2019-07-11,0.964
2019-07-12,0.968
2019-07-15,0.986
2019-07-16,0.983
2019-07-17,0.979
2019-07-18,0.967
2019-07-19,0.986
2019-07-22,0.965
2019-07-23,0.968
2019-07-24,0.977
2019-07-25,0.98
2019-07-26,0.976
2019-07-29,0.96
2019-07-30,0.97
2019-07-31,0.965
2019-08-01,0.951
2019-08-02,0.923
2019-08-05,0.904
2019-08-06,0.897
2019-08-07,0.883
2019-08-08,0.894
2019-08-09,0.884
2019-08-12,0.904
2019-08-13,0.893
2019-08-14,0.896
2019-08-15,0.893
2019-08-16,0.898
2019-08-19,0.96
2019-08-20,0.951
2019-08-21,0.948
2019-08-22,0.946
2019-08-23,0.942
2019-08-26,0.929
2019-08-27,0.944
2019-08-28,0.934
2019-08-29,0.928
2019-08-30,0.924
2019-09-02,0.944
2019-09-03,0.945
2019-09-04,0.964
2019-09-05,0.99
2019-09-06,0.999
2019-09-09,1.013
2019-09-10,1.014
2019-09-11,1.021
2019-09-12,1.037
2019-09-16,1.023
2019-09-17,0.993
2019-09-18,0.987
2019-09-19,0.994
2019-09-20,0.986
2019-09-23,0.973
2019-09-24,0.976
2019-09-25,0.97
2019-09-26,0.957
2019-09-27,0.962
2019-09-30,0.941
2019-10-08,0.934
2019-10-09,0.936
2019-10-10,0.944
2019-10-11,0.96
2019-10-14,0.975
2019-10-15,0.964
2019-10-16,0.957
2019-10-17,0.955
2019-10-18,0.932
2019-10-21,0.923
2019-10-22,0.928
2019-10-23,0.919
2019-10-24,0.925
2019-10-25,0.937
2019-10-28,0.95
2019-10-29,0.931
2019-10-30,0.921
2019-10-31,0.92
2019-11-01,0.933
2019-11-04,0.934
2019-11-05,0.947
2019-11-06,0.937
2019-11-07,0.941
2019-11-08,0.928
2019-11-11,0.911
2019-11-12,0.913
2019-11-13,0.905
2019-11-14,0.907
2019-11-15,0.896
2019-11-18,0.907
2019-11-19,0.914
2019-11-20,0.9
2019-11-21,0.9
2019-11-22,0.899
2019-11-25,0.903
2019-11-26,0.899
2019-11-27,0.895
2019-11-28,0.895
2019-11-29,0.898
2019-12-02,0.904
2019-12-03,0.91
2019-12-04,0.907
2019-12-05,0.921
2019-12-06,0.926
2019-12-09,0.924
2019-12-10,0.923
2019-12-11,0.924
2019-12-12,0.919
2019-12-13,0.957
2019-12-16,0.969
2019-12-17,0.999
2019-12-18,0.998
2019-12-19,0.993
2019-12-20,1.0
2019-12-23,0.972
2019-12-24,0.983
2019-12-25,0.985
2019-12-26,1.008
2019-12-27,0.989
2019-12-30,1.046
2019-12-31,1.04
2020-01-02,1.049
2020-01-03,1.045
2020-01-06,1.045
2020-01-07,1.053
2020-01-08,1.021
2020-01-09,1.036
2020-01-10,1.038
2020-01-13,1.05
2020-01-14,1.036
2020-01-15,1.031
2020-01-16,1.026
2020-01-17,1.031
2020-01-20,1.046
2020-01-21,1.028
2020-01-22,1.035
2020-01-23,0.994
2020-02-03,0.895
2020-02-04,0.892
2020-02-05,0.905
2020-02-06,0.928
2020-02-07,0.929
2020-02-10,0.938
2020-02-11,0.937
2020-02-12,0.953
2020-02-13,0.937
2020-02-14,0.954
2020-02-17,1.004
2020-02-18,0.997
2020-02-19,0.999
2020-02-20,1.068
2020-02-21,1.064
2020-02-24,1.065
2020-02-25,1.073
2020-02-26,1.053
2020-02-27,1.055
2020-02-28,0.987
2020-03-02,1.036
2020-03-03,1.046
2020-03-04,1.075
2020-03-05,1.108
2020-03-06,1.067
2020-03-09,1.034
2020-03-10,1.068
2020-03-11,1.037
2020-03-12,1.025
2020-03-13,1.016
2020-03-16,0.959
2020-03-17,0.961
2020-03-18,0.93
2020-03-19,0.942
2020-03-20,0.954
2020-03-23,0.912
2020-03-24,0.936
2020-03-25,0.951
2020-03-26,0.934
2020-03-27,0.941
2020-03-30,0.932
2020-03-31,0.927
2020-04-01,0.922
2020-04-02,0.94
2020-04-03,0.926
2020-04-07,0.948
2020-04-08,0.943
2020-04-09,0.952
2020-04-10,0.939
2020-04-13,0.929
2020-04-14,0.954
2020-04-15,0.944
2020-04-16,0.952
2020-04-17,0.95
2020-04-20,0.954
2020-04-21,0.936
2020-04-22,0.939
2020-04-23,0.931
2020-04-24,0.915
2020-04-27,0.913
2020-04-28,0.925
2020-04-29,0.926
2020-04-30,0.947
2020-05-06,0.95
2020-05-07,0.943
2020-05-08,0.961
2020-05-11,0.954
2020-05-12,0.951
2020-05-13,0.951
2020-05-14,0.938
2020-05-15,0.94
2020-05-18,0.936
2020-05-19,0.941
2020-05-20,0.934
2020-05-21,0.926
2020-05-22,0.905
2020-05-25,0.9
2020-05-26,0.909
2020-05-27,0.899
2020-05-28,0.911
2020-05-29,0.907
2020-06-01,0.946
2020-06-02,0.943
2020-06-03,0.934
2020-06-04,0.929
2020-06-05,0.939
2020-06-08,0.934
2020-06-09,0.943
2020-06-10,0.936
2020-06-11,0.93
2020-06-12,0.929
2020-06-15,0.927
2020-06-16,0.936
2020-06-17,0.933
2020-06-18,0.943
2020-06-19,0.975
2020-06-22,1.002
2020-06-23,1.01
2020-06-24,1.011
2020-06-29,0.979
2020-06-30,1.012
2020-07-01,1.031
2020-07-02,1.116
2020-07-03,1.228
2020-07-06,1.351
2020-07-07,1.28
2020-07-08,1.353
2020-07-09,1.36
2020-07-10,1.331
2020-07-13,1.351
2020-07-14,1.356
2020-07-15,1.315
2020-07-16,1.246
2020-07-17,1.207
2020-07-20,1.276
2020-07-21,1.254
2020-07-22,1.265
2020-07-23,1.27
2020-07-24,1.191
2020-07-27,1.188
2020-07-28,1.188
2020-07-29,1.236
2020-07-30,1.226
2020-07-31,1.245
2020-08-03,1.272
2020-08-04,1.264
2020-08-05,1.258
2020-08-06,1.302
2020-08-07,1.257
2020-08-10,1.271
2020-08-11,1.228
2020-08-12,1.221
2020-08-13,1.229
2020-08-14,1.249
2020-08-17,1.311
2020-08-18,1.301
2020-08-19,1.276
2020-08-20,1.253
2020-08-21,1.275
2020-08-24,1.266
2020-08-25,1.261
2020-08-26,1.229
2020-08-27,1.233
2020-08-28,1.269
2020-08-31,1.266
2020-09-01,1.272
2020-09-02,1.268
2020-09-03,1.258
2020-09-04,1.246
2020-09-07,1.208
2020-09-08,1.231
2020-09-09,1.206
2020-09-10,1.182
2020-09-11,1.181
2020-09-14,1.182
2020-09-15,1.186
2020-09-16,1.181
2020-09-17,1.17
2020-09-18,1.234
2020-09-21,1.225
2020-09-22,1.23
2020-09-23,1.218
2020-09-24,1.204
2020-09-25,1.223
2020-09-28,1.221
2020-09-29,1.225
2020-09-30,1.208
2020-10-09,1.228
2020-10-12,1.277
2020-10-13,1.258
2020-10-14,1.243
2020-10-15,1.24
2020-10-16,1.247
2020-10-19,1.232
2020-10-20,1.234
2020-10-21,1.226
2020-10-22,1.235
2020-10-23,1.215
2020-10-26,1.177
2020-10-27,1.174
2020-10-28,1.181
2020-10-29,1.191
2020-10-30,1.149
2020-11-02,1.146
2020-11-03,1.174
2020-11-04,1.168
2020-11-05,1.186
